MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
60,80,10400,7,5,1998,1998,0,0,866,866,866,913,1779,0,0,2,1,3,1,6,1998,2,546,198,0,0,3,2009,197900
50,50,6000,5,8,1925,1997,0,0,884,884,884,464,1348,1,0,1,0,3,1,5,1960,1,216,0,0,0,5,2009,117000
20,75,9750,7,5,2000,2001,0,0,1630,1630,1630,0,1630,0,0,2,0,3,1,6,2000,2,451,74,0,0,10,2009,213000
20,78,10140,5,6,1975,1975,788,0,268,1056,1074,0,1074,1,0,1,1,3,1,6,1975,2,495,0,0,0,7,2006,153500
20,90,14684,7,7,1990,1991,485,177,1496,2158,2196,0,2196,0,0,2,0,3,1,7,1990,3,701,84,0,0,6,2009,271900
20,NA,8900,4,4,1966,1966,1056,0,0,1056,1056,0,1056,1,0,1,0,2,1,5,1966,1,384,0,0,0,11,2006,107000
20,70,9135,6,5,2003,2003,340,0,1342,1682,1700,0,1700,1,0,2,0,3,1,7,2003,2,544,192,0,0,5,2006,200000
20,70,7763,5,7,1962,1980,504,108,319,931,1283,0,1283,1,0,1,0,3,1,6,1980,2,506,0,0,0,10,2008,140000
20,85,10182,8,5,2006,2006,1220,0,440,1660,1660,0,1660,1,0,2,0,3,1,8,2006,2,500,322,0,0,5,2006,290000
60,70,11218,6,5,1992,1992,0,0,1055,1055,1055,790,1845,0,0,2,1,3,1,8,1992,2,462,635,0,0,5,2010,189000
50,152,12134,8,7,1988,2005,427,0,132,559,1080,672,1752,0,0,2,0,4,1,8,1988,2,492,325,0,0,6,2010,164000
30,50,9340,4,6,1941,1950,344,0,328,672,672,0,672,1,0,1,0,2,1,4,1941,1,234,0,0,0,8,2009,113000
80,NA,10246,4,9,1965,2001,648,0,0,648,960,0,960,1,1,0,0,0,1,3,1965,1,364,88,0,0,5,2006,145000
85,69,10205,5,5,1962,1962,784,0,141,925,999,0,999,1,0,1,0,3,1,6,1962,1,300,150,0,0,5,2006,134500
20,99,7094,5,5,1966,1966,180,374,340,894,894,0,894,0,0,1,0,3,1,5,1966,1,384,0,0,0,5,2007,125000
90,68,8930,6,5,1978,1978,0,0,0,0,1318,584,1902,0,0,2,0,4,2,8,1978,2,539,0,0,0,4,2010,112000
20,72,8640,8,5,2009,2009,936,0,364,1300,1314,0,1314,1,0,2,0,3,1,6,2009,2,552,135,0,0,9,2009,229456
50,52,6240,4,5,1947,1950,0,0,0,0,672,240,912,0,0,1,0,2,1,3,NA,0,0,0,0,0,7,2006,80500
160,21,1680,6,5,1971,1971,0,0,672,672,672,546,1218,0,0,1,1,3,1,7,NA,0,0,201,0,0,4,2006,91500
20,66,7800,5,5,1964,1964,312,600,0,912,912,0,912,0,0,1,0,2,1,5,1964,1,288,0,0,0,11,2006,115000
20,55,8250,5,5,1968,1968,250,492,210,952,1211,0,1211,0,0,1,0,3,1,5,1968,1,322,0,0,0,8,2008,134000
50,78,10496,6,6,1949,1950,196,0,844,1040,1168,678,1846,0,0,2,0,3,1,7,1949,1,315,0,0,0,1,2007,143000
20,89,10680,5,3,1951,1951,756,0,1380,2136,2136,0,2136,0,0,2,0,4,1,7,1951,2,528,0,0,0,10,2006,137900
60,60,15384,7,5,2004,2005,724,0,64,788,788,702,1490,1,0,2,1,3,1,8,2004,2,388,100,0,0,2,2008,184000
80,65,10482,6,8,1958,1958,507,0,81,588,1138,0,1138,0,1,1,0,3,1,6,1958,1,264,224,0,0,6,2007,145000
60,86,14598,6,5,2007,2007,0,0,894,894,894,1039,1933,0,0,2,1,4,1,9,2007,3,668,100,0,0,1,2008,214000
20,72,8872,5,8,1965,2008,595,0,317,912,912,0,912,1,0,1,0,2,1,5,1992,2,576,0,0,0,12,2008,147000
120,65,8769,9,5,2008,2008,1540,0,162,1702,1702,0,1702,1,0,1,1,1,1,7,2008,3,1052,0,224,0,10,2008,367294
80,70,7910,5,5,1960,1960,666,0,409,1075,1507,0,1507,0,0,2,0,4,1,7,1960,1,404,0,0,0,8,2008,127000
90,NA,18890,5,5,1977,1977,498,211,652,1361,1361,1259,2620,0,0,2,2,4,2,12,1977,2,600,155,0,0,8,2007,190000
90,70,7728,5,6,1962,1962,803,0,303,1106,1190,0,1190,1,0,1,0,3,1,6,1962,2,540,0,0,0,5,2006,132500
90,70,9842,4,5,1962,1962,0,0,0,0,1224,0,1224,0,0,2,0,2,2,6,1962,2,462,0,0,0,3,2007,101800
20,NA,12160,5,5,1959,1959,1000,0,188,1188,1188,0,1188,1,0,1,0,3,1,6,1959,2,531,0,0,0,5,2010,142000
70,55,8525,5,6,1911,1950,0,0,940,940,1024,940,1964,0,0,1,1,4,1,7,NA,0,0,0,0,0,11,2008,130000
70,96,13132,5,5,1914,1950,0,0,747,747,892,892,1784,0,0,1,1,4,1,9,1914,1,180,203,0,0,7,2006,138887
160,36,2628,7,5,2003,2003,0,0,764,764,764,862,1626,0,0,2,1,2,1,6,2003,2,474,0,0,0,6,2010,175500
60,41,12393,7,5,2004,2005,0,0,847,847,847,1101,1948,0,0,2,1,4,1,8,2004,2,434,100,0,0,9,2006,195000
20,63,13072,6,5,2005,2005,0,0,1141,1141,1141,0,1141,0,0,1,1,3,1,6,2005,2,484,0,0,0,3,2006,142500
20,64,9037,8,5,2006,2006,428,0,1048,1476,1484,0,1484,0,0,2,0,2,1,6,2006,2,472,120,0,0,12,2007,265900
60,65,8158,7,5,2003,2003,550,0,334,884,884,884,1768,1,0,2,1,3,1,8,2003,2,543,0,0,0,7,2008,224900
20,83,9849,7,6,2007,2007,0,0,1689,1689,1689,0,1689,0,0,2,0,3,1,7,2007,3,954,0,0,0,6,2007,248328
85,85,10625,7,6,1974,1974,885,168,0,1053,1173,0,1173,1,0,2,0,3,1,6,1974,2,528,0,0,0,1,2010,170000
20,107,13891,10,5,2006,2006,1386,0,690,2076,2076,0,2076,1,0,2,1,2,1,7,2006,3,850,216,0,0,9,2006,465000
70,NA,11435,8,7,1929,1950,0,0,792,792,792,725,1517,0,0,1,0,3,1,7,1931,2,400,0,0,0,6,2006,230000
80,78,12090,6,7,1984,2003,0,0,585,585,1140,728,1868,0,0,3,1,3,1,7,1984,2,477,268,147,0,1,2007,178000
60,65,8125,7,5,2005,2006,0,0,756,756,756,797,1553,0,0,2,1,3,1,6,2005,2,615,0,0,0,3,2006,186500
80,NA,12328,6,5,1976,1976,539,0,473,1012,1034,0,1034,1,0,1,0,3,1,6,1976,3,888,0,0,0,5,2010,169900
75,60,9600,6,5,1917,1950,319,0,416,735,1134,924,2058,0,0,1,1,3,1,8,1950,2,396,0,0,0,4,2008,129500
20,60,7200,5,7,1950,1950,534,96,246,876,988,0,988,0,0,1,0,3,1,6,1950,1,276,0,0,0,5,2007,119000
20,93,11160,7,5,1968,1968,1065,0,1045,2110,2110,0,2110,1,0,2,1,3,1,8,1968,2,522,0,0,0,4,2010,244000
120,NA,3136,7,5,2003,2003,0,0,1405,1405,1405,0,1405,0,0,2,0,2,1,6,2003,2,478,148,0,0,3,2006,171750
20,62,9858,5,6,1968,1968,510,0,354,864,874,0,874,1,0,1,0,3,1,5,1968,1,288,33,0,0,11,2009,130000
60,NA,17542,7,7,1974,2003,125,1031,36,1192,1516,651,2167,1,0,2,1,3,1,9,1974,2,518,220,0,0,7,2007,294000
60,60,6931,7,5,2003,2004,0,0,746,746,760,896,1656,0,0,2,1,3,1,7,2003,2,397,178,0,0,7,2008,165400
50,52,6240,6,6,1931,1950,425,0,459,884,959,408,1367,0,0,1,0,3,1,6,1978,1,560,0,120,0,11,2007,127500
20,91,14303,8,5,1994,1994,1314,0,672,1986,1987,0,1987,1,0,2,0,2,1,7,1994,2,691,262,0,0,8,2008,301500
30,56,4060,5,8,1922,1950,0,0,864,864,864,0,864,0,0,1,0,2,1,4,NA,0,0,0,0,0,7,2009,99900
80,59,9587,7,5,2005,2005,655,0,201,856,1166,0,1166,1,0,2,0,2,1,5,2005,2,400,212,0,0,7,2008,190000
20,65,9750,6,8,1969,1969,602,438,14,1054,1054,0,1054,1,0,1,1,3,1,6,1969,2,460,180,80,0,7,2008,151000
60,NA,24682,6,5,1999,1999,0,0,841,841,892,783,1675,0,0,2,1,3,1,7,1999,2,502,0,0,0,6,2009,181000
20,80,9600,5,6,1956,1956,504,0,546,1050,1050,0,1050,0,0,1,0,2,1,5,1956,1,338,0,0,0,6,2009,128900
50,NA,11250,4,5,1957,1989,0,0,1104,1104,1104,684,1788,1,0,1,0,5,1,8,1957,1,304,120,0,0,11,2009,161500
70,60,13515,6,6,1919,1950,0,0,764,764,1060,764,1824,0,0,1,0,3,1,8,1940,2,520,0,0,0,7,2007,180500
120,34,4060,6,5,1998,1999,266,0,1139,1405,1337,0,1337,1,0,2,0,2,1,5,1998,2,511,144,0,0,8,2008,181000
160,35,3735,7,5,1999,1999,450,0,241,691,713,739,1452,1,0,2,1,3,1,6,1999,2,506,0,0,0,3,2006,183900
190,60,10120,7,4,1910,1950,0,0,925,925,964,925,1889,0,0,1,1,4,2,9,1960,1,308,0,0,0,1,2007,122000
20,89,13214,9,5,2008,2009,0,0,2002,2002,2018,0,2018,0,0,2,0,3,1,10,2009,3,746,144,0,0,5,2010,378500
50,NA,14100,8,9,1935,1997,192,0,536,728,1968,1479,3447,0,0,3,1,4,1,11,1982,3,1014,314,0,0,5,2008,381000
50,78,11344,5,5,1958,1958,460,0,414,874,874,650,1524,0,0,1,1,3,1,7,1958,1,315,0,0,0,7,2007,144000
40,NA,23595,7,6,1979,1979,1258,0,74,1332,1332,192,1524,2,0,0,1,0,1,4,1979,2,586,268,0,0,4,2010,260000
20,NA,9156,6,7,1968,1968,0,0,1489,1489,1489,0,1489,0,0,2,0,3,1,7,1968,2,462,0,0,0,8,2009,185750
20,NA,13526,5,6,1965,1965,560,375,0,935,935,0,935,1,0,1,0,3,1,5,1965,1,288,180,0,0,11,2006,137000
80,124,11512,6,7,1959,2006,719,0,300,1019,1357,0,1357,1,0,1,0,2,1,5,1959,1,312,0,163,0,5,2008,177000
50,53,5362,5,6,1910,2003,0,0,661,661,661,589,1250,0,0,2,0,3,1,8,1985,2,552,242,0,0,11,2007,139000
90,95,11345,5,5,1948,1950,220,0,708,928,928,992,1920,0,0,2,0,4,2,10,1948,2,400,0,0,0,7,2007,137000
60,NA,12936,6,6,1972,1972,593,0,130,723,735,660,1395,0,1,1,1,3,1,6,1972,2,497,294,0,0,12,2009,162000
80,NA,17871,6,5,1967,1976,528,0,1152,1680,1724,0,1724,1,0,1,1,3,1,7,1967,2,480,0,0,0,6,2009,197900
60,75,9473,8,5,2002,2002,804,0,324,1128,1128,903,2031,1,0,2,1,3,1,7,2002,2,577,0,0,0,3,2008,237000
50,60,7500,4,4,1920,1950,0,0,698,698,698,430,1128,0,0,1,0,2,1,6,1980,2,528,30,0,0,4,2010,68400
20,67,9808,7,5,2002,2002,788,0,785,1573,1573,0,1573,1,0,2,0,3,1,6,2002,2,544,0,0,0,3,2009,227000
20,50,8049,7,5,1990,1990,1053,0,256,1309,1339,0,1339,1,0,2,0,2,1,6,1990,2,484,0,90,0,7,2006,180000
20,61,8800,5,7,1977,2008,532,144,364,1040,1040,0,1040,0,0,2,0,3,1,5,1977,2,484,0,288,0,9,2009,150500
90,94,9400,6,5,1971,1971,0,0,912,912,912,912,1824,0,0,2,2,4,2,8,NA,0,0,128,0,0,4,2010,139000
50,50,9638,6,7,1919,1990,0,0,804,804,1699,748,2447,0,0,2,0,4,1,10,1969,1,336,272,116,0,3,2010,169000
50,50,6000,6,6,1939,1950,0,0,780,780,825,587,1412,0,0,1,0,4,1,6,1939,1,280,45,0,0,5,2009,132500
20,NA,9790,6,5,1963,1963,569,81,678,1328,1328,0,1328,1,0,1,1,3,1,6,1963,2,528,0,0,0,6,2010,143000
20,NA,36500,5,5,1964,1964,812,0,812,1624,1582,0,1582,0,1,2,0,4,1,7,1964,2,390,168,0,0,6,2006,190000
120,40,5664,8,5,2000,2000,1158,0,343,1501,1659,0,1659,1,0,2,0,2,1,5,2000,2,499,212,0,0,10,2009,278000
60,86,11065,8,5,2006,2006,0,0,1085,1085,1120,850,1970,0,0,2,1,3,1,8,2006,3,753,177,0,0,10,2006,281000
80,NA,14112,5,7,1964,1964,1014,0,138,1152,1152,0,1152,1,0,1,0,3,1,6,1964,2,484,227,0,0,4,2010,180500
160,21,1680,5,7,1972,1972,231,0,399,630,630,672,1302,0,0,2,1,3,1,6,1972,1,264,185,0,0,2,2009,119500
70,60,6600,5,4,1892,1965,0,0,994,994,1378,994,2372,0,0,2,0,4,2,11,1985,1,432,0,0,0,12,2009,107500
60,78,10140,7,5,1976,1976,194,0,638,832,832,832,1664,0,0,2,1,4,1,8,1976,2,528,0,259,0,3,2006,162900
20,60,8172,5,7,1955,1990,167,0,697,864,864,0,864,1,0,1,0,2,1,5,1957,2,572,0,0,0,4,2006,115000
20,70,8400,5,5,1968,1968,1016,0,36,1052,1052,0,1052,1,0,1,1,3,1,5,1968,1,288,356,0,0,11,2006,138500
20,80,8700,5,6,1963,1963,776,0,344,1120,1128,0,1128,1,0,2,0,3,1,6,1963,2,525,192,0,0,12,2008,155000
180,35,3675,6,5,2005,2006,547,0,0,547,1072,0,1072,1,0,2,0,2,1,5,2005,2,525,0,0,0,6,2006,140000
60,313,63887,10,5,2008,2008,5644,0,466,6110,4692,950,5642,2,0,2,1,3,1,12,2008,2,1418,214,0,480,1,2008,160000
20,75,7500,5,7,1959,1994,340,906,0,1246,1246,0,1246,1,0,1,1,3,1,6,1959,1,305,218,0,0,5,2010,154000
60,NA,10762,7,5,1999,1999,694,0,284,978,1005,978,1983,0,0,2,1,3,1,9,1999,2,490,0,0,0,5,2009,225000
70,NA,7500,6,7,1942,1950,547,0,224,771,753,741,1494,0,0,1,0,3,1,7,1942,1,213,0,224,0,11,2009,177500
60,92,10120,8,5,1994,1994,740,0,425,1165,1203,1323,2526,1,0,2,1,4,1,8,1994,3,844,309,0,0,12,2006,290000
20,73,8688,7,5,2005,2005,0,0,1616,1616,1616,0,1616,0,0,2,0,3,1,7,2005,3,834,208,0,0,4,2006,232000
160,32,3363,7,5,2004,2004,0,0,976,976,976,732,1708,0,0,2,0,3,1,7,2004,2,380,0,0,0,4,2006,130000
20,108,13173,9,5,2006,2007,1572,0,80,1652,1652,0,1652,1,0,2,0,2,1,6,2006,2,840,404,0,0,11,2009,325000
120,48,6955,7,5,2005,2006,0,0,1368,1368,1368,0,1368,0,0,2,0,2,1,6,2005,2,474,132,0,0,9,2006,202500
20,60,8072,5,5,1994,1995,746,0,244,990,990,0,990,1,0,1,0,3,1,5,2000,2,480,0,0,0,5,2009,138000
20,100,12000,5,7,1948,2005,144,608,172,924,1122,0,1122,1,0,1,0,2,1,6,1948,2,528,0,0,0,5,2008,147000
20,NA,7153,6,5,1991,1991,1200,0,78,1278,1294,0,1294,1,0,2,0,3,1,6,1991,2,496,112,0,0,6,2008,179200
20,100,17500,7,8,1959,2002,1406,0,496,1902,1902,0,1902,1,0,2,0,3,1,7,1959,2,567,0,0,0,5,2010,335000
20,68,8814,7,5,2005,2007,925,0,349,1274,1274,0,1274,1,0,2,0,3,1,6,2005,2,508,264,0,0,1,2007,203000
60,NA,9572,8,5,1990,1990,482,0,971,1453,1453,1357,2810,0,0,2,1,4,1,9,1990,2,750,500,0,0,6,2007,302000
60,108,14774,9,5,1999,1999,0,0,1393,1393,1422,1177,2599,0,0,2,1,4,1,10,1999,3,779,668,0,0,5,2010,333168
20,60,8190,4,6,1954,1954,732,0,216,948,948,0,948,1,0,1,0,3,1,5,1956,1,280,0,0,0,10,2007,119000
60,85,11075,6,5,1969,1969,500,276,176,952,1092,1020,2112,0,0,2,1,4,1,9,1969,2,576,280,0,0,6,2008,206900
20,61,10226,8,5,2008,2008,0,0,1622,1622,1630,0,1630,1,0,2,0,3,1,8,2008,3,860,172,0,0,1,2009,295493
120,47,4230,7,5,2006,2007,0,0,1352,1352,1352,0,1352,0,0,2,0,2,1,5,2006,2,466,0,0,0,4,2007,208900
20,NA,14781,8,5,2001,2002,0,0,1753,1753,1787,0,1787,0,0,2,0,3,1,7,2001,3,748,198,0,0,8,2006,275000
20,75,10215,4,5,1954,1954,492,0,372,864,948,0,948,0,0,1,0,3,1,5,1954,1,248,0,0,0,2,2007,111000
20,70,8400,6,3,1957,1957,189,661,628,1478,1478,0,1478,1,0,1,1,3,1,6,1957,2,442,114,216,0,6,2009,156500
20,NA,6627,3,6,1949,1950,0,0,0,0,720,0,720,0,0,1,0,2,1,4,1955,1,287,0,0,0,7,2008,72500
60,107,10186,7,5,1992,1992,674,0,76,750,1061,862,1923,1,0,2,1,3,1,8,1992,2,564,240,0,0,6,2010,190000
30,50,5330,4,7,1940,1950,280,0,140,420,708,0,708,0,0,1,0,2,1,5,NA,0,0,164,0,0,12,2009,82500
20,75,9986,8,5,2006,2007,0,0,1795,1795,1795,0,1795,0,0,2,0,2,1,7,2007,3,895,0,0,0,2,2007,147000
30,40,3636,4,4,1922,1950,0,0,796,796,796,0,796,0,0,1,0,2,1,5,NA,0,0,0,0,0,1,2008,55000
30,70,4270,3,6,1931,2006,544,0,0,544,774,0,774,0,0,1,0,3,1,6,NA,0,0,0,0,0,5,2007,79000
20,60,6600,5,9,1982,2008,641,0,175,816,816,0,816,0,1,1,0,3,1,5,1982,1,264,0,0,0,10,2008,130500
50,60,10440,6,7,1920,1950,493,0,1017,1510,1584,1208,2792,0,0,2,0,5,1,8,1920,2,520,0,480,0,6,2008,256000
60,63,9084,7,5,1998,1998,0,0,935,935,955,677,1632,0,0,2,1,3,1,8,1998,2,462,0,0,0,6,2006,176500
20,85,10000,8,5,2006,2006,0,0,1588,1588,1588,0,1588,0,0,2,0,3,1,7,2006,3,825,144,0,0,12,2007,227000
80,55,10780,5,5,1976,1976,483,0,428,911,954,0,954,0,0,1,0,3,1,6,1976,2,576,0,0,0,7,2006,132500
20,67,8877,4,6,1938,1958,690,0,126,816,816,0,816,1,0,1,0,2,1,3,1958,1,288,0,0,0,5,2009,100000
50,60,7200,5,6,1938,1995,0,0,803,803,803,557,1360,0,0,1,1,2,1,6,1951,1,297,0,0,0,7,2006,125500
160,24,2368,5,6,1970,1970,765,0,0,765,765,600,1365,0,0,1,1,3,1,7,1970,2,440,0,0,0,5,2009,125000
20,80,9650,6,5,1977,1977,686,0,664,1350,1334,0,1334,0,1,2,0,2,1,6,1977,2,630,0,0,0,4,2009,167900
90,87,9246,5,5,1973,1973,0,0,1656,1656,1656,0,1656,0,0,2,0,4,2,8,1973,2,506,0,0,0,11,2008,135000
30,153,4118,4,4,1941,1950,0,0,693,693,693,0,693,0,0,1,0,2,1,4,NA,0,0,0,0,0,3,2006,52500
60,95,13450,7,5,2002,2002,700,0,216,916,920,941,1861,1,0,2,1,3,1,8,2002,2,492,146,0,0,6,2006,200000
20,120,9560,5,7,1972,1972,360,0,504,864,864,0,864,0,0,1,0,3,1,5,1972,1,288,0,0,0,6,2006,128500
20,70,8294,4,5,1971,1971,0,0,858,858,872,0,872,0,0,1,0,3,1,5,1974,4,480,0,0,0,6,2007,123000
20,66,13695,6,5,2003,2004,814,0,300,1114,1114,0,1114,1,0,1,0,3,1,6,2004,2,576,0,0,0,7,2008,155000
60,NA,9375,8,5,2002,2002,0,0,1284,1284,1284,885,2169,0,0,2,1,3,1,7,2002,2,647,192,0,0,8,2007,228500
50,57,7558,6,6,1928,1950,0,0,896,896,1172,741,1913,0,0,1,1,3,1,9,1929,2,342,0,0,0,3,2009,177000
60,85,11103,7,5,2006,2006,0,0,728,728,728,728,1456,0,0,2,1,3,1,8,2006,2,440,0,0,0,7,2007,155835
30,50,6000,4,4,1920,1950,250,0,710,960,960,0,960,0,0,1,0,2,1,5,1997,1,308,0,0,0,7,2007,108500
20,NA,20781,7,7,1968,2003,297,68,1203,1568,2156,0,2156,0,0,2,0,3,1,9,1968,2,508,0,0,0,6,2006,262500
20,93,15306,8,5,2006,2007,80,0,1652,1732,1776,0,1776,1,0,2,0,3,1,7,2006,3,712,0,0,0,5,2007,283463
20,NA,16196,7,5,1998,1998,1443,0,39,1482,1494,0,1494,1,0,2,0,3,1,5,1998,2,514,402,0,0,8,2007,215000
70,50,5250,8,5,1872,1987,259,0,425,684,938,1215,2358,0,0,2,0,4,1,8,NA,0,0,0,0,0,12,2008,122000
90,91,11643,5,5,1969,1969,500,0,748,1248,1338,1296,2634,1,1,2,2,6,2,12,1969,4,968,0,0,0,8,2009,200000
60,70,9247,6,6,1962,1962,319,0,539,858,858,858,1716,0,0,1,1,4,1,8,1962,2,490,0,120,0,3,2008,171000
50,50,6000,6,9,1937,2000,0,0,698,698,786,390,1176,0,0,1,0,2,1,4,1999,2,624,210,0,0,7,2009,134900
50,56,14720,8,5,1995,1996,816,0,1217,2033,2053,1185,3238,1,0,2,1,4,1,9,1996,3,666,283,0,0,3,2010,410000
60,NA,10316,7,5,2000,2000,735,0,257,992,992,873,1865,1,0,2,1,3,1,7,2000,3,839,0,0,0,6,2008,235000
80,102,10192,7,6,1968,1992,0,0,570,570,1222,698,1920,0,0,3,0,4,1,8,1968,2,487,0,0,0,9,2006,170000
20,NA,9477,5,5,1966,1966,340,0,524,864,892,0,892,0,0,1,0,3,1,5,1966,1,264,0,0,0,10,2008,110000
20,NA,12537,5,6,1971,2008,734,0,344,1078,1078,0,1078,1,0,1,1,3,1,6,1971,2,500,0,0,0,4,2010,149900
160,NA,2117,6,5,2000,2000,378,0,378,756,769,804,1573,0,0,2,1,3,1,5,2000,2,440,0,0,0,6,2010,177500
20,129,16737,9,5,2004,2005,1447,0,533,1980,1980,0,1980,1,0,2,0,3,1,8,2004,3,770,194,0,0,9,2006,315000
70,51,9842,5,6,1921,1998,0,0,612,612,990,1611,2601,0,0,3,1,4,1,8,1998,2,621,183,0,0,5,2008,189000
20,124,16158,7,5,2005,2005,1274,0,256,1530,1530,0,1530,1,0,2,0,3,1,7,2005,2,430,168,0,0,6,2009,260000
50,NA,12513,4,4,1920,2007,0,0,715,715,1281,457,1738,0,0,2,0,4,1,7,1920,1,368,55,0,0,6,2009,104900
60,73,8499,6,5,2006,2007,0,0,616,616,616,796,1412,0,0,2,1,3,1,6,2007,2,432,0,0,0,3,2007,156932
160,30,3180,7,5,2005,2005,0,0,600,600,520,600,1200,0,0,2,1,2,1,4,2005,2,480,0,0,0,4,2006,144152
60,NA,7500,7,5,2000,2000,533,0,281,814,814,860,1674,1,0,2,1,3,1,7,2000,2,663,0,0,0,1,2010,216000
60,68,9179,7,5,1999,1999,633,0,240,873,882,908,1790,1,0,2,1,3,1,7,1999,2,588,0,0,0,6,2008,193000
160,41,2665,5,6,1977,1977,548,173,36,757,925,550,1475,0,0,2,0,4,1,6,1977,1,336,104,0,0,7,2006,127000
120,NA,4435,6,5,2003,2004,685,0,163,848,848,0,848,1,0,1,0,1,1,4,2003,2,420,140,0,0,6,2009,144000
20,48,10635,8,5,2003,2003,370,972,315,1657,1668,0,1668,1,0,2,0,3,1,8,2003,2,502,0,0,0,5,2010,232000
50,90,5400,4,6,1920,1950,315,105,420,840,840,534,1374,0,0,1,0,2,1,6,1967,1,338,0,0,0,10,2009,105000
80,80,9600,6,6,1955,1996,831,0,161,992,1661,0,1661,1,0,1,0,3,1,8,1955,1,377,0,178,0,10,2008,165500
60,75,9750,7,6,1998,1998,975,0,133,1108,1108,989,2097,1,0,2,1,3,1,8,1998,2,583,253,0,0,6,2006,274300
20,NA,11400,10,5,2001,2002,1282,0,1351,2633,2633,0,2633,1,0,2,1,2,1,8,2001,3,804,314,0,0,3,2007,466500
60,85,10625,7,5,2005,2005,0,0,1026,1026,1026,932,1958,0,0,2,1,3,1,9,2005,3,936,154,0,0,7,2008,250000
20,89,10991,8,5,2007,2007,0,0,1571,1571,1571,0,1571,0,0,2,0,3,1,7,2007,3,722,100,0,0,12,2007,239000
30,52,6292,6,5,1930,1950,384,0,384,768,790,0,790,0,0,1,0,2,1,4,1925,1,160,0,0,0,4,2008,91000
50,60,10998,5,5,1941,1960,408,420,156,984,984,620,1604,0,0,2,0,3,1,6,1977,2,660,0,0,0,7,2009,117000
160,21,1953,6,5,1973,1973,309,0,174,483,483,504,987,0,0,1,1,2,1,5,1973,1,264,72,0,0,6,2006,83000
80,73,9735,5,5,2006,2007,0,0,384,384,754,640,1394,0,0,2,1,3,1,7,2007,2,400,100,0,0,5,2008,167500
30,45,8212,3,3,1914,1950,203,0,661,864,864,0,864,1,0,1,0,2,1,5,1938,1,200,0,0,0,6,2010,58500
20,NA,12925,6,7,1970,1970,865,0,340,1205,2117,0,2117,0,0,2,1,4,1,7,1970,2,550,0,0,0,5,2008,237500
70,60,7200,7,7,1920,1950,0,0,596,596,998,764,1762,1,0,1,1,4,1,8,1989,2,576,36,0,0,10,2006,157000
30,NA,25339,5,7,1918,2007,0,0,816,816,1416,0,1416,0,0,2,0,3,1,7,2007,2,576,0,0,0,8,2007,112000
50,60,9060,6,5,1939,1950,204,0,356,560,698,560,1258,0,0,1,0,2,1,6,1939,1,280,0,0,0,10,2009,105000
50,40,5436,4,8,1922,2007,735,0,61,796,796,358,1154,1,0,1,0,3,1,7,1922,1,240,0,0,0,5,2010,125500
60,80,16692,7,5,1978,1978,790,469,133,1392,1392,1392,2784,1,0,3,1,5,1,12,1978,2,564,0,440,519,7,2006,250000
50,60,8520,6,7,1916,1950,168,546,0,714,1664,862,2526,0,0,2,0,5,1,10,1916,1,216,88,0,0,8,2007,136000
20,42,14892,9,5,2006,2007,1320,0,426,1746,1746,0,1746,1,0,2,0,3,1,7,2006,3,758,201,0,0,10,2009,377500
50,60,6000,6,6,1941,1950,375,0,360,735,869,349,1218,0,1,1,0,3,1,6,2003,2,440,0,0,0,3,2007,131000
20,70,9100,7,5,2000,2000,1400,0,125,1525,1525,0,1525,1,0,2,0,3,1,6,2000,2,541,219,0,0,9,2006,235000
90,65,8944,5,5,1967,1967,0,0,1584,1584,1584,0,1584,0,0,2,0,4,2,8,1967,3,792,0,0,0,4,2009,124000
85,68,7838,5,5,1967,1967,769,0,95,864,900,0,900,1,0,1,0,3,1,6,1967,1,288,175,0,0,12,2006,123000
190,60,10800,6,7,1905,2000,0,0,482,482,1221,691,1912,0,0,2,0,3,2,7,2003,2,672,0,0,0,4,2008,163000
120,53,4045,7,5,2006,2006,1070,0,286,1356,1500,0,1500,1,0,2,0,2,1,6,2006,3,648,161,0,0,10,2006,246578
60,88,12665,8,5,2005,2006,0,0,1094,1094,1133,1349,2482,0,0,2,1,4,1,9,2005,3,642,144,0,0,2,2007,281213
20,NA,57200,5,5,1948,1950,353,334,60,747,1687,0,1687,1,0,1,0,3,1,7,1966,2,572,0,0,0,6,2010,160000
70,51,6120,5,8,1920,2004,0,0,939,939,939,574,1513,0,0,1,1,4,1,8,1933,1,180,24,0,0,5,2007,137500
50,60,7200,5,4,1950,1982,180,352,676,1208,1136,768,1904,1,0,1,1,3,1,7,1950,1,240,0,0,0,5,2009,138000
50,51,6171,6,6,1925,1990,264,0,712,976,1160,448,1608,0,0,2,1,3,1,7,1925,1,216,147,0,0,10,2009,137450
50,50,6000,6,7,1929,1950,0,0,862,862,950,208,1158,0,0,1,0,3,1,5,1929,1,208,0,0,0,7,2008,120000
60,62,7415,6,5,2004,2004,759,0,80,839,864,729,1593,1,0,2,1,3,1,8,2004,2,398,100,0,0,4,2008,193000
